回测开始,回测结束,P1_上轨偏移(%),P2_下轨偏移(%),负乖离要求(<-%),绝对盈亏(元),总收益率(%),总交易笔数,胜率(%)
2026-01-01,2026-4-12,8.0,9.0,13.0,12045.0,1.2,9,11.11
2026-01-01,2026-4-12,7.0,9.0,8.0,12050.0,1.2,31,12.9
2026-01-01,2026-4-12,8.0,8.0,13.0,12045.0,1.2,9,11.11
2026-01-01,2026-4-12,9.0,5.0,13.0,12045.0,1.2,9,11.11
2026-01-01,2026-4-12,8.0,5.0,13.0,12045.0,1.2,9,11.11
2026-01-01,2026-4-12,8.0,6.0,13.0,12045.0,1.2,9,11.11
2026-01-01,2026-4-12,8.0,7.0,13.0,12045.0,1.2,9,11.11
2026-01-01,2026-4-12,9.0,7.0,13.0,12045.0,1.2,9,11.11
2026-01-01,2026-4-12,9.0,6.0,13.0,12045.0,1.2,9,11.11
2026-01-01,2026-4-12,4.0,13.0,10.0,11783.0,1.18,19,21.05
2026-01-01,2026-4-12,4.0,13.0,10.0,11783.0,1.18,19,21.05
2026-01-01,2026-4-12,5.0,13.0,10.0,11783.0,1.18,19,21.05
2026-01-01,2026-4-12,5.0,13.0,10.0,11783.0,1.18,19,21.05
2026-01-01,2026-4-12,6.0,13.0,11.0,8629.0,0.86,14,14.29
2026-01-01,2026-4-12,7.0,13.0,11.0,8629.0,0.86,14,14.29
2026-01-01,2026-4-12,4.0,13.0,11.0,8629.0,0.86,14,14.29
2026-01-01,2026-4-12,7.0,13.0,11.0,8629.0,0.86,14,14.29
2026-01-01,2026-4-12,5.0,13.0,11.0,8629.0,0.86,14,14.29
2026-01-01,2026-4-12,5.0,13.0,11.0,8629.0,0.86,14,14.29
2026-01-01,2026-4-12,4.0,13.0,11.0,8629.0,0.86,14,14.29
2026-01-01,2026-4-12,6.0,13.0,11.0,8629.0,0.86,14,14.29
2026-01-01,2026-4-12,9.0,13.0,10.0,7914.0,0.79,17,11.76
2026-01-01,2026-4-12,8.0,13.0,10.0,7914.0,0.79,17,11.76
2026-01-01,2026-4-12,9.0,13.0,10.0,7914.0,0.79,17,11.76
2026-01-01,2026-4-12,8.0,13.0,10.0,7914.0,0.79,17,11.76
2026-01-01,2026-4-12,8.0,11.0,4.0,7573.0,0.76,24,8.33
2026-01-01,2026-4-12,4.0,11.0,4.0,7573.0,0.76,24,8.33
2026-01-01,2026-4-12,6.0,9.0,8.0,7618.0,0.76,36,16.67
2026-01-01,2026-4-12,6.0,11.0,4.0,7573.0,0.76,24,8.33
2026-01-01,2026-4-12,5.0,11.0,4.0,7573.0,0.76,24,8.33
2026-01-01,2026-4-12,7.0,11.0,4.0,7573.0,0.76,24,8.33
2026-01-01,2026-4-12,9.0,13.0,4.0,7292.0,0.73,19,10.53
2026-01-01,2026-4-12,8.0,13.0,4.0,7292.0,0.73,19,10.53
2026-01-01,2026-4-12,8.0,13.0,5.0,7292.0,0.73,19,10.53
2026-01-01,2026-4-12,9.0,13.0,4.0,7292.0,0.73,19,10.53
2026-01-01,2026-4-12,9.0,13.0,5.0,7292.0,0.73,19,10.53
2026-01-01,2026-4-12,8.0,13.0,5.0,7292.0,0.73,19,10.53
2026-01-01,2026-4-12,9.0,13.0,5.0,7292.0,0.73,19,10.53
2026-01-01,2026-4-12,8.0,13.0,4.0,7292.0,0.73,19,10.53
2026-01-01,2026-4-12,4.0,13.0,5.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,4.0,13.0,4.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,4.0,13.0,5.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,5.0,13.0,4.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,7.0,13.0,5.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,6.0,13.0,5.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,5.0,13.0,5.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,6.0,13.0,4.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,6.0,13.0,4.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,7.0,13.0,4.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,7.0,13.0,5.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,7.0,13.0,4.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,6.0,13.0,5.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,5.0,13.0,5.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,5.0,13.0,4.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,4.0,13.0,4.0,7202.0,0.72,20,15.0
2026-01-01,2026-4-12,8.0,13.0,7.0,6682.0,0.67,19,10.53
2026-01-01,2026-4-12,7.0,13.0,6.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,7.0,13.0,7.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,6.0,13.0,6.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,5.0,13.0,7.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,4.0,13.0,6.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,6.0,13.0,7.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,6.0,13.0,6.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,5.0,13.0,6.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,9.0,13.0,7.0,6682.0,0.67,19,10.53
2026-01-01,2026-4-12,9.0,13.0,6.0,6682.0,0.67,19,10.53
2026-01-01,2026-4-12,5.0,13.0,7.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,9.0,13.0,6.0,6682.0,0.67,19,10.53
2026-01-01,2026-4-12,9.0,13.0,7.0,6682.0,0.67,19,10.53
2026-01-01,2026-4-12,5.0,13.0,6.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,6.0,13.0,7.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,7.0,13.0,6.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,4.0,13.0,7.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,4.0,13.0,6.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,7.0,13.0,7.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,8.0,13.0,6.0,6682.0,0.67,19,10.53
2026-01-01,2026-4-12,8.0,13.0,6.0,6682.0,0.67,19,10.53
2026-01-01,2026-4-12,8.0,13.0,7.0,6682.0,0.67,19,10.53
2026-01-01,2026-4-12,4.0,13.0,7.0,6734.0,0.67,20,15.0
2026-01-01,2026-4-12,4.0,13.0,8.0,6400.0,0.64,19,15.79
2026-01-01,2026-4-12,5.0,13.0,8.0,6400.0,0.64,19,15.79
2026-01-01,2026-4-12,7.0,13.0,8.0,6400.0,0.64,19,15.79
2026-01-01,2026-4-12,7.0,13.0,8.0,6400.0,0.64,19,15.79
2026-01-01,2026-4-12,6.0,13.0,8.0,6400.0,0.64,19,15.79
2026-01-01,2026-4-12,6.0,13.0,8.0,6400.0,0.64,19,15.79
2026-01-01,2026-4-12,5.0,13.0,8.0,6400.0,0.64,19,15.79
2026-01-01,2026-4-12,4.0,13.0,8.0,6400.0,0.64,19,15.79
2026-01-01,2026-4-12,8.0,13.0,8.0,6346.0,0.63,18,11.11
2026-01-01,2026-4-12,9.0,13.0,8.0,6346.0,0.63,18,11.11
2026-01-01,2026-4-12,8.0,13.0,8.0,6346.0,0.63,18,11.11
2026-01-01,2026-4-12,9.0,13.0,8.0,6346.0,0.63,18,11.11
2026-01-01,2026-4-12,10.0,12.0,9.0,5182.0,0.52,18,5.56
2026-01-01,2026-4-12,5.0,12.0,11.0,3702.0,0.37,18,11.11
2026-01-01,2026-4-12,7.0,12.0,11.0,3702.0,0.37,18,11.11
2026-01-01,2026-4-12,4.0,12.0,11.0,3702.0,0.37,18,11.11
2026-01-01,2026-4-12,6.0,12.0,11.0,3702.0,0.37,18,11.11
2026-01-01,2026-4-12,5.0,8.0,9.0,2547.0,0.25,34,23.53
2026-01-01,2026-4-12,9.0,13.0,11.0,1660.0,0.17,13,7.69
2026-01-01,2026-4-12,8.0,13.0,11.0,1660.0,0.17,13,7.69
2026-01-01,2026-4-12,8.0,13.0,11.0,1660.0,0.17,13,7.69
2026-01-01,2026-4-12,9.0,13.0,11.0,1660.0,0.17,13,7.69
2026-01-01,2026-4-12,5.0,12.0,10.0,1206.0,0.12,21,14.29
2026-01-01,2026-4-12,7.0,12.0,10.0,1206.0,0.12,21,14.29
2026-01-01,2026-4-12,4.0,12.0,10.0,1206.0,0.12,21,14.29
2026-01-01,2026-4-12,6.0,12.0,10.0,1206.0,0.12,21,14.29
2026-01-01,2026-4-12,5.0,9.0,8.0,647.0,0.06,36,16.67
2026-01-01,2026-4-12,18.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,20.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,10.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,13.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,19.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,17.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,14.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,12.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,16.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,15.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,11.0,11.0,11.0,-516.0,-0.05,13,0.0
2026-01-01,2026-4-12,18.0,7.0,8.0,-1357.0,-0.14,26,0.0
2026-01-01,2026-4-12,20.0,7.0,8.0,-1357.0,-0.14,26,0.0
2026-01-01,2026-4-12,14.0,7.0,8.0,-1357.0,-0.14,26,0.0
2026-01-01,2026-4-12,19.0,7.0,8.0,-1357.0,-0.14,26,0.0
2026-01-01,2026-4-12,15.0,7.0,8.0,-1357.0,-0.14,26,0.0
2026-01-01,2026-4-12,17.0,7.0,8.0,-1357.0,-0.14,26,0.0
2026-01-01,2026-4-12,16.0,7.0,8.0,-1357.0,-0.14,26,0.0
2026-01-01,2026-4-12,4.0,8.0,9.0,-1850.0,-0.19,34,23.53
2026-01-01,2026-4-12,7.0,13.0,9.0,-2117.0,-0.21,20,15.0
2026-01-01,2026-4-12,7.0,13.0,9.0,-2117.0,-0.21,20,15.0
2026-01-01,2026-4-12,6.0,13.0,9.0,-2117.0,-0.21,20,15.0
2026-01-01,2026-4-12,6.0,13.0,9.0,-2117.0,-0.21,20,15.0
2026-01-01,2026-4-12,4.0,13.0,9.0,-2391.0,-0.24,21,19.05
2026-01-01,2026-4-12,4.0,13.0,9.0,-2391.0,-0.24,21,19.05
2026-01-01,2026-4-12,5.0,13.0,9.0,-2391.0,-0.24,21,19.05
2026-01-01,2026-4-12,5.0,13.0,9.0,-2391.0,-0.24,21,19.05
2026-01-01,2026-4-12,8.0,12.0,11.0,-3204.0,-0.32,17,5.88
2026-01-01,2026-4-12,9.0,12.0,11.0,-3204.0,-0.32,17,5.88
2026-01-01,2026-4-12,8.0,12.0,10.0,-3493.0,-0.35,20,10.0
2026-01-01,2026-4-12,9.0,12.0,10.0,-3493.0,-0.35,20,10.0
2026-01-01,2026-4-12,4.0,8.0,10.0,-3823.0,-0.38,28,25.0
2026-01-01,2026-4-12,5.0,8.0,10.0,-4768.0,-0.48,27,22.22
2026-01-01,2026-4-12,4.0,6.0,8.0,-5406.0,-0.54,43,18.6
2026-01-01,2026-4-12,5.0,6.0,8.0,-5406.0,-0.54,43,18.6
2026-01-01,2026-4-12,4.0,6.0,10.0,-5583.0,-0.56,31,22.58
2026-01-01,2026-4-12,4.0,7.0,10.0,-5583.0,-0.56,31,22.58
2026-01-01,2026-4-12,4.0,5.0,10.0,-5818.0,-0.58,31,22.58
2026-01-01,2026-4-12,9.0,13.0,9.0,-5914.0,-0.59,19,10.53
2026-01-01,2026-4-12,8.0,13.0,9.0,-5914.0,-0.59,19,10.53
2026-01-01,2026-4-12,20.0,5.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,19.0,5.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,15.0,6.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,16.0,6.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,18.0,5.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,17.0,6.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,18.0,6.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,15.0,5.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,20.0,6.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,14.0,5.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,9.0,13.0,9.0,-5914.0,-0.59,19,10.53
2026-01-01,2026-4-12,14.0,6.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,16.0,5.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,8.0,13.0,9.0,-5914.0,-0.59,19,10.53
2026-01-01,2026-4-12,17.0,5.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,19.0,6.0,8.0,-5918.0,-0.59,18,0.0
2026-01-01,2026-4-12,5.0,6.0,10.0,-6537.0,-0.65,30,20.0
2026-01-01,2026-4-12,5.0,7.0,10.0,-6537.0,-0.65,30,20.0
2026-01-01,2026-4-12,5.0,5.0,10.0,-6624.0,-0.66,30,20.0
2026-01-01,2026-4-12,6.0,6.0,10.0,-6890.0,-0.69,27,18.52
2026-01-01,2026-4-12,6.0,7.0,10.0,-6890.0,-0.69,27,18.52
2026-01-01,2026-4-12,6.0,5.0,10.0,-6963.0,-0.7,27,18.52
2026-01-01,2026-4-12,7.0,11.0,5.0,-7110.0,-0.71,26,7.69
2026-01-01,2026-4-12,6.0,11.0,5.0,-7110.0,-0.71,26,7.69
2026-01-01,2026-4-12,9.0,11.0,5.0,-7163.0,-0.72,25,4.0
2026-01-01,2026-4-12,11.0,11.0,5.0,-7163.0,-0.72,25,4.0
2026-01-01,2026-4-12,10.0,11.0,5.0,-7163.0,-0.72,25,4.0
2026-01-01,2026-4-12,15.0,11.0,5.0,-7163.0,-0.72,25,4.0
2026-01-01,2026-4-12,8.0,11.0,5.0,-7163.0,-0.72,25,4.0
2026-01-01,2026-4-12,14.0,11.0,5.0,-7163.0,-0.72,25,4.0
2026-01-01,2026-4-12,12.0,11.0,5.0,-7163.0,-0.72,25,4.0
2026-01-01,2026-4-12,13.0,11.0,5.0,-7163.0,-0.72,25,4.0
2026-01-01,2026-4-12,5.0,11.0,5.0,-7415.0,-0.74,29,10.34
2026-01-01,2026-4-12,4.0,11.0,5.0,-7415.0,-0.74,29,10.34
2026-01-01,2026-4-12,7.0,11.0,6.0,-7514.0,-0.75,26,7.69
2026-01-01,2026-4-12,6.0,6.0,8.0,-7526.0,-0.75,36,13.89
2026-01-01,2026-4-12,6.0,11.0,6.0,-7514.0,-0.75,26,7.69
2026-01-01,2026-4-12,13.0,11.0,6.0,-7567.0,-0.76,25,4.0
2026-01-01,2026-4-12,12.0,11.0,6.0,-7567.0,-0.76,25,4.0
2026-01-01,2026-4-12,8.0,11.0,6.0,-7567.0,-0.76,25,4.0
2026-01-01,2026-4-12,14.0,11.0,6.0,-7567.0,-0.76,25,4.0
2026-01-01,2026-4-12,11.0,11.0,6.0,-7567.0,-0.76,25,4.0
2026-01-01,2026-4-12,9.0,11.0,6.0,-7567.0,-0.76,25,4.0
2026-01-01,2026-4-12,15.0,11.0,6.0,-7567.0,-0.76,25,4.0
2026-01-01,2026-4-12,10.0,11.0,6.0,-7567.0,-0.76,25,4.0
2026-01-01,2026-4-12,5.0,11.0,6.0,-7819.0,-0.78,29,10.34
2026-01-01,2026-4-12,4.0,11.0,6.0,-7819.0,-0.78,29,10.34
2026-01-01,2026-4-12,4.0,9.0,8.0,-8528.0,-0.85,38,18.42
2026-01-01,2026-4-12,4.0,9.0,10.0,-9131.0,-0.91,28,17.86
2026-01-01,2026-4-12,6.0,9.0,10.0,-9131.0,-0.91,28,17.86
2026-01-01,2026-4-12,5.0,9.0,10.0,-9131.0,-0.91,28,17.86
2026-01-01,2026-4-12,7.0,9.0,10.0,-9168.0,-0.92,30,16.67
2026-01-01,2026-4-12,4.0,7.0,8.0,-9557.0,-0.96,45,15.56
2026-01-01,2026-4-12,5.0,7.0,8.0,-10523.0,-1.05,43,16.28
2026-01-01,2026-4-12,6.0,7.0,8.0,-10914.0,-1.09,41,14.63
2026-01-01,2026-4-12,7.0,6.0,10.0,-12097.0,-1.21,25,16.0
2026-01-01,2026-4-12,7.0,7.0,10.0,-12097.0,-1.21,25,16.0
2026-01-01,2026-4-12,7.0,5.0,10.0,-12312.0,-1.23,25,16.0
2026-01-01,2026-4-12,7.0,12.0,9.0,-13731.0,-1.37,23,13.04
2026-01-01,2026-4-12,6.0,12.0,9.0,-13731.0,-1.37,23,13.04
2026-01-01,2026-4-12,7.0,7.0,9.0,-13783.0,-1.38,27,22.22
2026-01-01,2026-4-12,4.0,12.0,9.0,-13933.0,-1.39,25,16.0
2026-01-01,2026-4-12,5.0,12.0,9.0,-13933.0,-1.39,25,16.0
2026-01-01,2026-4-12,4.0,11.0,11.0,-14110.0,-1.41,17,11.76
2026-01-01,2026-4-12,7.0,11.0,11.0,-14110.0,-1.41,17,11.76
2026-01-01,2026-4-12,5.0,11.0,11.0,-14110.0,-1.41,17,11.76
2026-01-01,2026-4-12,6.0,11.0,11.0,-14110.0,-1.41,17,11.76
2026-01-01,2026-4-12,5.0,7.0,9.0,-14949.0,-1.49,31,25.81
2026-01-01,2026-4-12,10.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,14.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,16.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,18.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,19.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,20.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,12.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,13.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,6.0,7.0,9.0,-15205.0,-1.52,28,25.0
2026-01-01,2026-4-12,11.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,15.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,17.0,10.0,11.0,-15246.0,-1.52,16,0.0
2026-01-01,2026-4-12,7.0,8.0,10.0,-15316.0,-1.53,24,16.67
2026-01-01,2026-4-12,6.0,8.0,10.0,-15496.0,-1.55,25,20.0
2026-01-01,2026-4-12,7.0,7.0,8.0,-15814.0,-1.58,31,12.9
2026-01-01,2026-4-12,8.0,12.0,9.0,-17750.0,-1.78,22,9.09
2026-01-01,2026-4-12,9.0,12.0,9.0,-17750.0,-1.78,22,9.09
2026-01-01,2026-4-12,7.0,6.0,9.0,-20018.0,-2.0,33,18.18
2026-01-01,2026-4-12,7.0,5.0,9.0,-20090.0,-2.01,33,18.18
2026-01-01,2026-4-12,8.0,11.0,8.0,-20607.0,-2.06,23,4.35
2026-01-01,2026-4-12,13.0,11.0,8.0,-20607.0,-2.06,23,4.35
2026-01-01,2026-4-12,12.0,11.0,8.0,-20607.0,-2.06,23,4.35
2026-01-01,2026-4-12,11.0,11.0,8.0,-20607.0,-2.06,23,4.35
2026-01-01,2026-4-12,15.0,11.0,8.0,-20607.0,-2.06,23,4.35
2026-01-01,2026-4-12,14.0,11.0,8.0,-20607.0,-2.06,23,4.35
2026-01-01,2026-4-12,10.0,11.0,8.0,-20607.0,-2.06,23,4.35
2026-01-01,2026-4-12,9.0,11.0,8.0,-20607.0,-2.06,23,4.35
2026-01-01,2026-4-12,5.0,6.0,9.0,-20828.0,-2.08,36,22.22
2026-01-01,2026-4-12,5.0,5.0,9.0,-20901.0,-2.09,36,22.22
2026-01-01,2026-4-12,8.0,11.0,11.0,-21016.0,-2.1,16,6.25
2026-01-01,2026-4-12,9.0,11.0,11.0,-21016.0,-2.1,16,6.25
2026-01-01,2026-4-12,6.0,6.0,9.0,-20996.0,-2.1,34,20.59
2026-01-01,2026-4-12,6.0,5.0,9.0,-21068.0,-2.11,34,20.59
2026-01-01,2026-4-12,4.0,7.0,9.0,-22047.0,-2.2,30,26.67
2026-01-01,2026-4-12,6.0,11.0,8.0,-23644.0,-2.36,25,8.0
2026-01-01,2026-4-12,7.0,11.0,8.0,-23644.0,-2.36,25,8.0
2026-01-01,2026-4-12,7.0,8.0,8.0,-23738.0,-2.37,25,12.0
2026-01-01,2026-4-12,8.0,10.0,10.0,-24080.0,-2.41,28,10.71
2026-01-01,2026-4-12,4.0,6.0,9.0,-24488.0,-2.45,35,25.71
2026-01-01,2026-4-12,4.0,5.0,9.0,-24554.0,-2.46,35,25.71
2026-01-01,2026-4-12,12.0,6.0,8.0,-24788.0,-2.48,19,5.26
2026-01-01,2026-4-12,12.0,5.0,8.0,-24788.0,-2.48,19,5.26
2026-01-01,2026-4-12,13.0,6.0,8.0,-24788.0,-2.48,19,5.26
2026-01-01,2026-4-12,11.0,6.0,8.0,-24788.0,-2.48,19,5.26
2026-01-01,2026-4-12,11.0,5.0,8.0,-24788.0,-2.48,19,5.26
2026-01-01,2026-4-12,13.0,5.0,8.0,-24788.0,-2.48,19,5.26
2026-01-01,2026-4-12,10.0,6.0,8.0,-24891.0,-2.49,24,8.33
2026-01-01,2026-4-12,10.0,5.0,8.0,-24891.0,-2.49,24,8.33
2026-01-01,2026-4-12,4.0,11.0,8.0,-25034.0,-2.5,28,10.71
2026-01-01,2026-4-12,5.0,11.0,8.0,-25034.0,-2.5,28,10.71
2026-01-01,2026-4-12,20.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,11.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,13.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,19.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,14.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,10.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,18.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,12.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,16.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,15.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,17.0,10.0,10.0,-25174.0,-2.52,20,0.0
2026-01-01,2026-4-12,7.0,9.0,11.0,-25704.0,-2.57,21,14.29
2026-01-01,2026-4-12,6.0,8.0,8.0,-25812.0,-2.58,35,17.14
2026-01-01,2026-4-12,10.0,11.0,7.0,-26144.0,-2.61,26,3.85
2026-01-01,2026-4-12,15.0,11.0,7.0,-26144.0,-2.61,26,3.85
2026-01-01,2026-4-12,14.0,11.0,7.0,-26144.0,-2.61,26,3.85
2026-01-01,2026-4-12,12.0,11.0,7.0,-26144.0,-2.61,26,3.85
2026-01-01,2026-4-12,13.0,11.0,7.0,-26144.0,-2.61,26,3.85
2026-01-01,2026-4-12,11.0,11.0,7.0,-26144.0,-2.61,26,3.85
2026-01-01,2026-4-12,4.0,8.0,4.0,-26171.94,-2.62,54,12.96
2026-01-01,2026-4-12,20.0,8.0,7.0,-27020.0,-2.7,22,0.0
2026-01-01,2026-4-12,18.0,8.0,7.0,-27020.0,-2.7,22,0.0
2026-01-01,2026-4-12,19.0,8.0,7.0,-27020.0,-2.7,22,0.0
2026-01-01,2026-4-12,15.0,8.0,7.0,-27020.0,-2.7,22,0.0
2026-01-01,2026-4-12,14.0,8.0,7.0,-27020.0,-2.7,22,0.0
2026-01-01,2026-4-12,16.0,8.0,7.0,-27020.0,-2.7,22,0.0
2026-01-01,2026-4-12,17.0,8.0,7.0,-27020.0,-2.7,22,0.0
2026-01-01,2026-4-12,6.0,11.0,7.0,-26973.0,-2.7,27,11.11
2026-01-01,2026-4-12,9.0,11.0,7.0,-27073.0,-2.71,27,7.41
2026-01-01,2026-4-12,7.0,11.0,7.0,-27073.0,-2.71,27,7.41
2026-01-01,2026-4-12,8.0,11.0,7.0,-27073.0,-2.71,27,7.41
2026-01-01,2026-4-12,6.0,9.0,7.0,-27983.0,-2.8,45,11.11
2026-01-01,2026-4-12,5.0,9.0,7.0,-27983.0,-2.8,45,11.11
2026-01-01,2026-4-12,4.0,9.0,7.0,-27983.0,-2.8,45,11.11
2026-01-01,2026-4-12,6.0,10.0,10.0,-28547.0,-2.85,30,13.33
2026-01-01,2026-4-12,4.0,10.0,10.0,-28547.0,-2.85,30,13.33
2026-01-01,2026-4-12,5.0,10.0,10.0,-28547.0,-2.85,30,13.33
2026-01-01,2026-4-12,7.0,10.0,10.0,-28547.0,-2.85,30,13.33
2026-01-01,2026-4-12,4.0,10.0,11.0,-28777.0,-2.88,20,10.0
2026-01-01,2026-4-12,6.0,10.0,11.0,-28777.0,-2.88,20,10.0
2026-01-01,2026-4-12,7.0,10.0,11.0,-28777.0,-2.88,20,10.0
2026-01-01,2026-4-12,5.0,10.0,11.0,-28777.0,-2.88,20,10.0
2026-01-01,2026-4-12,4.0,8.0,5.0,-30464.94,-3.05,50,10.0
2026-01-01,2026-4-12,5.0,10.0,5.0,-30481.94,-3.05,39,12.82
2026-01-01,2026-4-12,4.0,10.0,5.0,-30481.94,-3.05,39,12.82
2026-01-01,2026-4-12,4.0,11.0,7.0,-31820.0,-3.18,32,15.62
2026-01-01,2026-4-12,5.0,11.0,7.0,-31820.0,-3.18,32,15.62
2026-01-01,2026-4-12,4.0,5.0,4.0,-32742.83,-3.27,60,16.67
2026-01-01,2026-4-12,8.0,10.0,9.0,-33188.0,-3.32,26,15.38
2026-01-01,2026-4-12,16.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,11.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,14.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,18.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,17.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,15.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,20.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,12.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,19.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,13.0,11.0,10.0,-33418.0,-3.34,16,0.0
2026-01-01,2026-4-12,6.0,8.0,11.0,-33496.0,-3.35,16,18.75
2026-01-01,2026-4-12,19.0,5.0,7.0,-34097.0,-3.41,29,0.0
2026-01-01,2026-4-12,18.0,5.0,7.0,-34097.0,-3.41,29,0.0
2026-01-01,2026-4-12,15.0,5.0,7.0,-34097.0,-3.41,29,0.0
2026-01-01,2026-4-12,14.0,5.0,7.0,-34097.0,-3.41,29,0.0
2026-01-01,2026-4-12,17.0,5.0,7.0,-34097.0,-3.41,29,0.0
